3.33009	-4.59026	-36.0731	1704.16	-7163.88	331637	5.75576e+10	-1.06956	-49.0979	1262.5
3.39292	-5.04464	-7.23167	1298.57	13673.5	376649	8.02805e+10	-3.75119	-33.4343	1262.5
3.45575	-3.50748	24.4648	914.382	37339.1	290736	1.11974e+11	-5	-5	1262.5
3.51858	-0.585614	46.5029	1098.41	55606.5	56127.8	1.5618e+11	-4.33898	25.3442	1262.5
3.58142	2.56744	50.1824	1588.72	59133.1	-293258	2.17837e+11	-2.02061	46.0077	1262.5
3.64425	4.70691	34.0507	1687.47	40707.2	-664803	3.03835e+11	1.06956	49.0979	1262.5
3.70708	4.98816	4.47633	1254.11	-1063.62	-920574	4.23785e+11	3.75119	33.4343	1262.5
3.76991	3.30017	-26.8652	905.427	-58905	-913891	5.91088e+11	5	5	1262.5
3.83274	0.309324	-47.6008	1137.7	-116326	-543780	8.2444e+11	4.33898	-25.3442	1262.5
3.89557	-2.80364	-49.5444	1620.34	-150493	187120	1.14992e+12	2.02061	-46.0077	1262.5
3.95841	-4.80977	-31.9286	1666.41	-138736	1.1327e+06	1.60388e+12	-1.06956	-49.0979	1262.5
4.02124	-4.91708	-1.70789	1210.34	-67566.6	2.0044e+06	2.23707e+12	-3.75119	-33.4343	1262.5
4.08407	-3.08321	29.187	901.249	58373.6	2.42893e+06	3.12023e+12	-5	-5	1262.5
4.1469	-0.0321285	48.5594	1179.06	210988	2.06216e+06	4.35205e+12	-4.33898	25.3442	1262.5
4.20973	3.03163	48.7613	1648.37	340557	736484	6.07017e+12	-2.02061	46.0077	1262.5
4.27257	4.89855	29.713	1641.22	386832	-1.4033e+06	8.46658e+12	1.06956	49.0979	1262.5
4.3354	4.8316	-1.06555	1167.79	298660	-3.83384e+06	1.18091e+13	3.75119	33.4343	1262.5
4.39823	2.85721	-31.4234	901.898	57772.9	-5.71038e+06	1.64711e+13	5	5	1262.5
4.46106	-0.245161	-49.3758	1221.99	-301021	-6.07337e+06	2.29736e+13	4.33898	-25.3442	1262.5
4.52389	-3.25075	-47.8354	1672.48	-682622	-4.18201e+06	3.20432e+13	2.02061	-46.0077	1262.5
4.58673	-4.97299	-27.4103	1612.19	-945385	107035	4.46934e+13	-1.06956	-49.0979	1262.5
4.64956	-4.73197	3.83588	1126.94	-938660	6.04706e+06	6.23376e+13	-3.75119	-33.4343	1262.5
4.71239	-2.62285	33.5678	907.364	-558712	1.19448e+07	8.69475e+13	-5	-5	1262.5
4.77522	0.521733	50.0476	1265.99	191805	1.54553e+07	1.21273e+14	-4.33898	25.3442	1262.5
4.83805	3.46035	46.7695	1692.39	1.16289e+06	1.42502e+07	1.6915e+14	-2.02061	46.0077	1262.5
4.90088	5.03287	25.0275	1579.68	2.05826e+06	6.94352e+06	2.35927e+14	1.06956	49.0979	1262.5
4.96372	4.61849	-6.59497	1088.27	2.49453e+06	-5.98889e+06	3.29068e+14	3.75119	33.4343	1262.5
5.02655	2.38081	-35.6138	917.585	2.11824e+06	-2.16625e+07	4.58978e+14	5	5	1262.5
5.08938	-0.796777	-50.5729	1310.55	757144	-3.49718e+07	6.40176e+14	4.33898	-25.3442	1262.5
5.15221	-3.65981	-45.5666	1707.87	-1.4402e+06	-3.97291e+07	8.92907e+14	2.02061	-46.0077	1262.5
5.21504	-5.07801	-22.5713	1544.04	-3.93645e+06	-3.068e+07	1.24541e+15	-1.06956	-49.0979	1262.5
5.27788	-4.49149	9.33475	1052.24	-5.86413e+06	-5.94659e+06	1.73708e+15	-3.75119	-33.4343	1262.5
5.34071	-2.1318	37.5556	932.441	-6.23777e+06	3.08988e+07	2.42285e+15	-5	-5	1262.5
5.40354	1.06949	50.9501	1355.15	-4.29633e+06	7.00919e+07	3.37936e+15	-4.33898	25.3442	1262.5
5.46637	3.84856	44.2303	1718.73	107667	9.70865e+07	4.71348e+15	-2.02061	46.0077	1262.5
5.5292	5.10828	20.0491	1505.71	6.20779e+06	9.641e+07	6.57428e+15	1.06956	49.0979	1262.5
5.59203	4.35134	-12.0472	1019.27	1.22654e+07	5.74053e+07	9.16971e+15	3.75119	33.4343	1262.5
5.65487	1.87655	-39.3874	951.757	1.58723e+07	-1.96606e+07	1.27898e+16	5	5	1262.5
5.7177	-1.33907	-51.1782	1399.26	1.4637e+07	-1.19389e+08	1.7839e+16	4.33898	-25.3442	1262.5
5.78053	-4.02604	-42.7645	1724.85	7.13555e+06	-2.11356e+08	2.48815e+16	2.02061	-46.0077	1262.5
5.84336	-5.1236	-17.4682	1465.13	-6.14434e+06	-2.5619e+08	3.47043e+16	-1.06956	-49.0979	1262.5
5.90619	-4.19844	14.7244	989.749	-2.22412e+07	-2.17584e+08	4.8405e+16	-3.75119	-33.4343	1262.5
5.96903	-1.6158	41.104	975.309	-3.59124e+07	-7.78382e+07	6.75146e+16	-5	-5	1262.5
6.03186	1.60473	51.2563	1442.36	-4.08032e+07	1.47806e+08	9.41683e+16	-4.33898	25.3442	1262.5
6.09469	4.19174	41.1735	1726.16	-3.15162e+07	4.0418e+08	1.31344e+17	-2.02061	46.0077	1262.5
6.15752	5.12392	14.8361	1422.78	-6.12082e+06	6.02202e+08	1.83197e+17	1.06956	49.0979	1262.5
6.22035	4.03325	-17.3584	964.014	3.17167e+07	6.40661e+08	2.5552e+17	3.75119	33.4343	1262.5
6.28319	1.35033	-42.7001	1002.82	7.19706e+07	4.41379e+08	3.56396e+17	5	5	1262.5
6.34602	-1.86569	-51.1845	1483.96	9.97032e+07	-1.08255e+07	4.97095e+17	4.33898	-25.3442	1262.5
6.40885	-4.34516	-39.462	1722.64	9.9023e+07	-6.37279e+08	6.93341e+17	2.02061	-46.0077	1262.5
6.47168	-5.10923	-12.1606	1379.15	5.89816e+07	-1.25946e+09	9.6706e+17	-1.06956	-49.0979	1262.5
6.53451	-3.85626	19.9417	942.371	-2.01526e+07	-1.63005e+09	1.34884e+18	-3.75119	-33.4343	1262.5
6.59734	-1.08089	44.1713	1033.97	-1.22572e+08	-1.50343e+09	1.88134e+18	-5	-5	1262.5
6.66018	2.12119	50.9627	1523.57	-2.17035e+08	-7.33288e+08	2.62407e+18	-4.33898	25.3442	1262.5
6.72301	4.48586	37.6349	1714.34	-2.63109e+08	6.30383e+08	3.66e+18	-2.02061	46.0077	1262.5
6.78584	5.07958	9.44943	1334.75	-2.23501e+08	2.28354e+09	5.10492e+18	1.06956	49.0979	1262.5
6.84867	3.66797	-22.4665	925.072	-8.00214e+07	3.68784e+09	7.12026e+18	3.75119	33.4343	1262.5
6.9115	0.808299	-45.5131	1068.39	1.51692e+08	4.19063e+09	9.93122e+18	5	5	1262.5
6.97434	-2.37047	-50.5918	1560.72	4.14998e+08	3.23752e+09	1.38519e+19	4.33898	-25.3442	1262.5
7.03717	-4.61342	-35.6976	1701.34	6.18417e+08	6.30012e+08	1.93204e+19	2.02061	-46.0077	1262.5
7.1	-5.03506	-6.71063	1290.11	6.58002e+08	-3.25562e+09	2.69478e+19	-1.06956	-49.0979	1262.5
7.16283	-3.46894	24.9256	912.321	4.53445e+08	-7.38996e+09	3.75864e+19	-3.75119	-33.4343	1262.5
7.22566	-0.533336	46.7216	1105.68	-1.08797e+07	-1.0239e+10	5.24249e+19	-5	-5	1262.5
7.28849	2.61282	50.0727	1594.98	-6.54218e+08	-1.01707e+10	7.31214e+19	-4.33898	25.3442	1262.5
7.35133	4.72748	33.6558	1683.81	-1.29326e+09	-6.06011e+09	1.01989e+20	-2.02061	46.0077	1262.5
7.41416	4.9758	3.95219	1245.74	-1.67403e+09	2.06568e+09	1.42252e+20	1.06956	49.0979	1262.5
7.47699	3.25976	-27.3117	904.266	-1.54424e+09	1.25839e+10	1.98411e+20	3.75119	33.4343	1262.5
7.53982	0.256812	-47.7934	1145.4	-7.53567e+08	2.22866e+10	2.76741e+20	5	5	1262.5
7.60265	-2.84752	-49.407	1625.94	6.46744e+08	2.70215e+10	3.85993e+20	4.33898	-25.3442	1262.5
7.66549	-4.82769	-31.5155	1661.94	2.34455e+09	2.29578e+10	5.38377e+20	2.02061	-46.0077	1262.5
7.72832	-4.90197	-1.18218	1202.17	3.78704e+09	8.22658e+09	7.5092e+20	-1.06956	-49.0979	1262.5
7.79115	-3.04103	29.6178	901.001	4.30393e+09	-1.55681e+10	1.04737e+21	-3.75119	-33.4343	1262.5
7.85398	0.0204635	48.7252	1187.09	3.32576e+09	-4.26104e+10	1.46086e+21	-5	-5	1262.5
7.91681	3.07388	48.5966	1653.25	6.48464e+08	-6.35068e+10	2.03758e+21	-4.33898	25.3442	1262.5
7.97965	4.91377	29.2829	1636	-3.34178e+09	-6.75812e+10	2.84199e+21	-2.02061	46.0077	1262.5
8.04248	4.81379	-1.5913	1159.9	-7.58804e+09	-4.65841e+10	3.96396e+21	1.06956	49.0979	1262.5
8.10531	2.8134	-31.8372	902.565	-1.0515e+10	1.09289e+09	5.52886e+21	3.75119	33.4343	1262.5
8.16814	-0.29768	-49.5143	1230.27	-1.04463e+10	6.71606e+10	7.71157e+21	5	5	1262.5
8.23097	-3.29124	-47.644	1676.59	-6.22651e+09	1.32797e+11	1.0756e+22	4.33898	-25.3442	1262.5
8.2938	-4.98547	-26.9645	1606.29	2.11736e+09	1.71919e+11	1.50023e+22	2.02061	-46.0077	1262.5
8.35664	-4.71151	4.36011	1119.42	1.29194e+10	1.58615e+11	2.09249e+22	-1.06956	-49.0979	1262.5
8.41947	-2.57753	33.9634	908.94	2.28855e+10	7.74406e+10	2.91858e+22	-3.75119	-33.4343	1262.5
8.4823	0.574024	50.1585	1274.41	2.77512e+10	-6.6353e+10	4.07078e+22	-5	-5	1262.5
8.54513	3.49896	46.5518	1695.67	2.35821e+10	-2.40719e+11	5.67786e+22	-4.33898	25.3442	1262.5
8.60796	5.04256	24.5672	1573.15	8.45731e+09	-3.8889e+11	7.91939e+22	-2.02061	46.0077	1262.5
8.6708	4.59544	-7.11616	1081.22	-1.59774e+10	-4.42029e+11	1.10458e+23	1.06956	49.0979	1262.5
8.73363	2.33411	-35.9902	920.05	-4.37508e+10	-3.4164e+11	1.54066e+23	3.75119	33.4343	1262.5
8.79646	-0.848688	-50.6558	1319.02	-6.52167e+10	-6.67453e+10	2.14888e+23	5	5	1262.5
8.85929	-3.69644	-45.3234	1710.29	-6.94104e+10	3.43023e+11	2.99723e+23	4.33898	-25.3442	1262.5
8.92212	-5.08489	-22.098	1536.97	-4.78576e+10	7.79142e+11	4.18049e+23	2.02061	-46.0077	1262.5
8.98495	-4.46591	9.85138	1045.74	1.09729e+09	1.07984e+12	5.83088e+23	-1.06956	-49.0979	1262.5
9.04779	-2.08386	37.9115	935.767	6.89457e+10	1.07295e+12	8.13282e+23	-3.75119	-33.4343	1262.5
9.11062	1.12087	51.0048	1363.56	1.36361e+11	6.39748e+11	1.13435e+24	-5	-5	1262.5
9.17345	3.88309	43.9622	1720.26	1.76557e+11	-2.17033e+11	1.58218e+24	-4.33898	25.3442	1262.5
9.23628	5.11234	19.564	1498.18	1.62921e+11	-1.32638e+12	2.2068e+24	-2.02061	46.0077	1262.5
9.29911	4.32331	-12.5577	1013.4	7.95821e+10	-2.35004e+12	3.078e+24	1.06956	49.0979	1262.5
9.36195	1.82751	-39.7219	955.905	-6.8075e+10	-2.85007e+12	4.29315e+24	3.75119	33.4343	1262.5
9.42478	-1.38976	-51.2045	1407.52	-2.4715e+11	-2.42234e+12	5.98802e+24	5	5	1262.5
9.48761	-4.05838	-42.4724	1725.47	-3.9935e+11	-8.69449e+11	8.35199e+24	4.33898	-25.3442	1262.5
9.55044	-5.12481	-16.9728	1457.22	-4.53979e+11	1.63974e+12	1.16492e+25	2.02061	-46.0077	1262.5
9.61327	-4.16805	15.2273	984.568	-3.50951e+11	4.49218e+12	1.62482e+25	-1.06956	-49.0979	1262.5
9.67611	-1.56581	41.416	980.23	-6.86994e+10	6.69727e+12	2.26627e+25	-3.75119	-33.4343	1262.5
9.73894	1.65459	51.2542	1450.38	3.52102e+11	7.12892e+12	3.16095e+25	-5	-5	1262.5
9.80177	4.22178	40.8581	1725.87	8.00025e+11	4.91659e+12	4.40885e+25	-4.33898	25.3442	1262.5
9.8646	5.12228	14.3319	1414.59	1.10894e+12	-1.10114e+11	6.14939e+25	-2.02061	46.0077	1262.5
9.92743	4.00059	-17.8524	959.588	1.10203e+12	-7.07782e+12	8.57708e+25	1.06956	49.0979	1262.5
9.99026	1.29952	-42.9888	1008.46	6.57313e+11	-1.4002e+13	1.19632e+26	3.75119	33.4343	1262.5
10.0531	-1.91457	-51.1539	1491.64	-2.22461e+11	-1.81321e+13	1.6686e+26	5	5	1262.5
10.1159	-4.37283	-39.1243	1721.44	-1.36173e+12	-1.67343e+13	2.32734e+26	4.33898	-25.3442	1262.5
10.1788	-5.10476	-11.649	1370.78	-2.41318e+12	-8.17828e+12	3.24614e+26	2.02061	-46.0077	1262.5
10.2416	-3.82141	20.4251	938.75	-2.92704e+12	6.98417e+12	4.52766e+26	-1.06956	-49.0979	1262.5
10.3044	-1.02943	44.4357	1040.25	-2.48821e+12	2.53753e+13	6.31512e+26	-3.75119	-33.4343	1262.5
10.3673	2.16895	50.9038	1530.82	-8.93832e+11	4.10092e+13	8.80822e+26	-5	-5	1262.5
10.4301	4.51107	37.2759	1712.23	1.68285e+12	4.66253e+13	1.22856e+27	-4.33898	25.3442	1262.5
10.4929	5.07228	8.93203	1326.29	4.6124e+12	3.60516e+13	1.71357e+27	-2.02061	46.0077	1262.5
10.5558	3.63104	-22.9381	922.3	6.87759e+12	7.07104e+12	2.39006e+27	1.06956	49.0979	1262.5
10.6186	0.756323	-45.7526	1075.25	7.32188e+12	-3.61421e+13	3.33362e+27	3.75119	33.4343	1262.5
10.6814	-2.41698	-50.5047	1567.45	5.051e+12	-8.21469e+13	4.64968e+27	5	5	1262.5
10.7442	-4.6361	-35.3183	1698.36	-1.10439e+11	-1.13883e+14	6.4853e+27	4.33898	-25.3442	1262.5
10.8071	-5.02496	-6.18889	1281.66	-7.26593e+12	-1.13189e+14	9.0456e+27	2.02061	-46.0077	1262.5
10.8699	-3.43004	25.3838	910.429	-1.43778e+13	-6.75361e+13	1.26167e+28	-1.06956	-49.0979	1262.5
10.9327	-0.481002	46.9354	1113.04	-1.86212e+13	2.28024e+13	1.75975e+28	-3.75119	-33.4343	1262.5
10.9956	2.65793	49.9577	1601.11	-1.71885e+13	1.39803e+14	2.45447e+28	-5	-5	1262.5
11.0584	4.74755	33.2574	1679.99	-8.40443e+12	2.47802e+14	3.42346e+28	-4.33898	25.3442	1262.5
11.1212	4.96292	3.42763	1237.4	7.16542e+12	3.00609e+14	4.77499e+28	-2.02061	46.0077	1262.5
11.1841	3.219	-27.7553	903.277	2.60532e+13	2.55587e+14	6.66008e+28	1.06956	49.0979	1262.5
11.2469	0.204273	-47.9809	1153.17	4.21122e+13	9.18897e+13	9.28937e+28	3.75119	33.4343	1262.5
11.3097	-2.8911	-49.2644	1631.41	4.78858e+13	-1.72709e+14	1.29567e+29	5	5	1262.5
11.3726	-4.84511	-31.0991	1657.33	3.70342e+13	-4.73584e+14	1.80718e+29	4.33898	-25.3442	1262.5
11.4354	-4.88635	-0.65634	1194.04	7.27799e+12	-7.06277e+14	2.52062e+29	2.02061	-46.0077	1262.5
11.4982	-2.99853	30.0455	900.926	-3.70987e+13	-7.52006e+14	3.51572e+29	-1.06956	-49.0979	1262.5
11.5611	0.0730535	48.8858	1195.18	-8.43486e+13	-5.18908e+14	4.90367e+29	-3.75119	-33.4343	1262.5
11.6239	3.1158	48.4268	1657.99	-1.16953e+14	1.10702e+13	6.83957e+29	-5	-5	1262.5
11.6867	4.92848	28.8497	1630.65	-1.16257e+14	7.45905e+14	9.53972e+29	-4.33898	25.3442	1262.5
11.7496	4.79547	-2.11687	1152.07	-6.93904e+13	1.47637e+15	1.33058e+30	-2.02061	46.0077	1262.5
11.8124	2.76929	-32.2477	903.406	2.33726e+13	1.91236e+15	1.85588e+30	1.06956	49.0979	1262.5
11.8752	-0.350167	-49.6477	1238.58	1.4353e+14	1.76551e+15	2.58855e+30	3.75119	33.4343	1262.5
11.9381	-3.33138	-47.4475	1680.54	2.5446e+14	8.63683e+14	3.61047e+30	5	5	1262.5
12.0009	-4.99742	-26.5158	1600.25	3.08727e+14	-7.35136e+14	5.03582e+30	4.33898	-25.3442	1262.5
12.0637	-4.69056	4.88389	1111.99	2.62537e+14	-2.67492e+15	7.02389e+30	2.02061	-46.0077	1262.5
12.1265	-2.53193	34.3555	910.686	9.44664e+13	-4.32449e+15	9.79681e+30	-1.06956	-49.0979	1262.5
12.1894	0.626254	50.2641	1282.85	-1.77249e+14	-4.91804e+15	1.36644e+31	-3.75119	-33.4343	1262.5
12.2522	3.53721	46.3293	1698.79	-4.86259e+14	-3.80435e+15	1.90589e+31	-5	-5	1262.5
12.315	5.05173	24.1043	1566.51	-7.25293e+14	-7.49095e+14	2.65831e+31	-4.33898	25.3442	1262.5
12.3779	4.57191	-7.63661	1074.28	-7.72361e+14	3.80806e+15	3.70777e+31	-2.02061	46.0077	1262.5
12.4407	2.28717	-36.3627	922.681	-5.33093e+14	8.66094e+15	5.17154e+31	1.06956	49.0979	1262.5
12.5035	-0.900508	-50.7334	1327.49	1.10899e+13	1.20105e+16	7.21318e+31	3.75119	33.4343	1262.5
12.5664	-3.73268	-45.0754	1712.54	7.6573e+14	1.19408e+16	1.00608e+32	5	5	1262.5
12.6292	-5.09125	-21.6223	1529.8	1.51599e+15	7.12956e+15	1.40327e+32	4.33898	-25.3442	1262.5
12.692	-4.43987	10.367	1039.36	1.96396e+15	-2.39569e+15	1.95726e+32	2.02061	-46.0077	1262.5
12.7549	-2.0357	38.2635	939.252	1.81343e+15	-1.47356e+16	2.72995e+32	-1.06956	-49.0979	1262.5
12.8177	1.17213	51.0542	1371.96	8.87565e+14	-2.61297e+16	3.80769e+32	-3.75119	-33.4343	1262.5
12.8805	3.91722	43.6895	1721.62	-7.54212e+14	-3.17064e+16	5.31091e+32	-5	-5	1262.5
12.9434	5.11586	19.0769	1490.56	-2.74639e+15	-2.69676e+16	7.40757e+32	-4.33898	25.3442	1262.5
13.0062	4.29483	-13.067	1007.65	-4.44081e+15	-9.71153e+15	1.0332e+33	-2.02061	46.0077	1262.5
13.069	1.77828	-40.0522	960.203	-5.051e+15	1.81909e+16	1.44109e+33	1.06956	49.0979	1262.5
13.1319	-1.44031	-51.2255	1415.75	-3.90803e+15	4.99273e+16	2.01e+33	3.75119	33.4343	1262.5
13.1947	-4.09029	-42.1757	1725.92	-7.71011e+14	7.44822e+16	2.80352e+33	5	5	1262.5
13.2575	-5.12549	-16.4757	1449.25	3.90884e+15	7.93266e+16	3.91031e+33	4.33898	-25.3442	1262.5
13.3204	-4.13722	15.7287	979.527	8.89308e+15	5.47666e+16	5.45403e+33	2.02061	-46.0077	1262.5
13.3832	-1.51565	41.7237	985.291	1.23342e+16	-1.11026e+15	7.6072e+33	-1.06956	-49.0979	1262.5
13.446	1.70428	51.2467	1458.34	1.22644e+16	-7.86081e+16	1.06104e+34	-3.75119	-33.4343	1262.5
13.5088	4.25139	40.5384	1725.4	7.32531e+15	-1.55668e+17	1.47992e+34	-5	-5	1262.5
13.5717	5.12011	13.8262	1406.36	-2.45557e+15	-2.01694e+17	2.06417e+34	-4.33898	25.3442	1262.5
13.6345	3.9675	-18.3444	955.311	-1.51284e+16	-1.86265e+17	2.87907e+34	-2.02061	46.0077	1262.5
13.6973	1.24858	-43.2729	1014.22	-2.68318e+16	-9.12107e+16	4.01569e+34	1.06956	49.0979	1262.5
13.7602	-1.96326	-51.118	1499.24	-3.25627e+16	7.73782e+16	5.60102e+34	3.75119	33.4343	1262.5
13.823	-4.40003	-38.7825	1720.05	-2.77009e+16	2.81976e+17	7.81221e+34	5	5	1262.5
13.8858	-5.09974	-11.1362	1362.38	-9.98383e+15	4.56026e+17	1.08963e+35	4.33898	-25.3442	1262.5
13.9487	-3.78616	20.9064	935.288	1.86691e+16	5.18756e+17	1.51981e+35	2.02061	-46.0077	1262.5
14.0115	-0.977855	44.6955	1046.65	5.12635e+16	4.01454e+17	2.1198e+35	-1.06956	-49.0979	1262.5
14.0743	2.21649	50.8396	1537.97	7.64876e+16	7.93564e+16	2.95666e+35	-3.75119	-33.4343	1262.5
14.1372	4.5358	36.9129	1709.96	8.14737e+16	-4.01229e+17	4.12391e+35	-5	-5	1262.5
14.2	5.06445	8.41369	1317.83	5.62637e+16	-9.13144e+17	5.75196e+35	-4.33898	25.3442	1262.5
14.2628	3.59373	-23.4072	919.692	-1.11079e+15	-1.26666e+18	8.02275e+35	-2.02061	46.0077	1262.5
14.3257	0.704267	-45.9872	1082.21	-8.06973e+16	-1.25968e+18	1.119e+36	1.06956	49.0979	1262.5
14.3885	-2.46323	-50.4123	1574.07	-1.59845e+17	-7.52644e+17	1.56076e+36	3.75119	33.4343	1262.5
14.4513	-4.65828	-34.9353	1695.22	-2.07135e+17	2.51694e+17	2.17693e+36	5	5	1262.5
14.5142	-5.01432	-5.6665	1273.22	-1.91321e+17	1.55316e+18	3.03634e+36	4.33898	-25.3442	1262.5
14.577	-3.39078	25.8394	908.707	-9.37327e+16	2.75527e+18	4.23505e+36	2.02061	-46.0077	1262.5
14.6398	-0.428618	47.1443	1120.48	7.93859e+16	3.34421e+18	5.90697e+36	-1.06956	-49.0979	1262.5
14.7027	2.70276	49.8374	1607.13	2.89509e+17	2.84541e+18	8.23895e+36	-3.75119	-33.4343	1262.5
14.7655	4.76713	32.8555	1676.02	4.68291e+17	1.02638e+18	1.14916e+37	-5	-5	1262.5
14.8283	4.94951	2.90272	1229.1	5.3278e+17	-1.91599e+18	1.60283e+37	-4.33898	25.3442	1262.5
14.8911	3.1779	-28.196	902.461	4.12395e+17	-5.26354e+18	2.2356e+37	-2.02061	46.0077	1262.5
14.954	0.151713	-48.1633	1161	8.16773e+16	-7.8547e+18	3.11817e+37	1.06956	49.0979	1262.5
15.0168	-2.93437	-49.1166	1636.75	-4.11848e+17	-8.36789e+18	4.34918e+37	3.75119	33.4343	1262.5
15.0796	-4.86201	-30.6794	1652.57	-9.37619e+17	-5.78018e+18	6.06616e+37	5	5	1262.5
